,imag85,real21,real05,real31,real71,real17,imag61,real79,real55,real65,imag49,real69,real87,imag97,real03,imag67,imag19,imag29,imag47,imag21,real83,real61,imag13,real11,real35,imag45,imag31,imag87,real67,real45,apparent_power,imag33,imag27,imag41,real29,imag23,imag43,real77,real81,label,real95,imag75,real47,real75,real49,imag65,imag53,real37,real91,real25,imag69,real63,imag91,imag71,real01,imag17,imag03,imag35,real59,imag39,real33,real51,imag55,real93,imag07,imag79,imag99,imag83,imag05,imag73,imag37,real53,imag63,imag81,real43,real23,real89,imag59,real97,real57,real_power,real85,imag11,real09,imag25,real07,imag93,imag15,imag95,real41,real19,imag51,imag01,real73,real13,real99,real39,imag89,imag77,imag09,imag57,real15,nonactive_power,real27
0,0.2958081727054943,0.05923162401092069,0.35573018943717793,0.27811698519594663,0.2763680307874559,0.4224010682268723,0.08563359193038594,0.6401881916137788,0.33411940521352984,0.08280462534298391,0.2845737516371094,0.18534134550091,0.29673665417957507,0.9319850265164463,0.4911059768222395,0.1300458484277779,0.10399542942470835,0.09244327545506692,0.041577122507503006,0.35134337601011434,0.46326797134115394,0.47033251178447133,0.4358805646195647,0.3060658597401285,0.268109239222869,0.06157532049204456,0.1848238617765253,0.3652590946204928,0.6785937688135818,0.21923732900122422,3.391421835752866,0.36006416579516265,0.10450815980385822,0.18618616434727003,0.4153739693859135,0.07448949183257866,0.06481347939501782,0.5037835436176985,0.04987033256457304,0.0,0.06839519379979031,0.27152222510264357,0.6410884865181405,0.005658167246051352,0.3679485034685644,0.7042248545362078,0.7768449357589018,0.5899237611234812,0.13498846644827633,0.16795619636536957,0.056120446672286384,0.4056926724702481,0.060058698742316605,0.5052951617996023,1.1784011366501765,0.3949664688300713,0.4830326907669876,0.284262398964638,0.0032992399570571374,0.30332854330675985,0.5158779066513298,0.24156375742217512,0.3499488461282593,0.035989553314618394,0.16403660823548472,0.12333411023804922,0.45033920562785534,0.033569254172350294,0.21217021875103725,0.05450458563903196,0.3024332775922047,0.4746287785870702,0.34220602244842385,0.011449593842081197,0.15322186853576303,0.11610956211035556,0.19050519571270758,0.30823335620817804,0.34351528849012675,0.15881768292008636,0.38784356484736116,0.26172839005992665,0.35583788793331095,0.017579712663024424,0.8541602589172427,0.5276257515724116,0.09786760746119273,0.1855464081349783,0.25806462808729136,0.15353149484090012,0.039452708332015286,0.38197456633287397,0.11942382237794635,0.357501704641223,0.13224790632027827,0.042527955093377035,0.3519472468888831,0.19416830143658995,0.28574499173608925,0.23603016528895954,0.27658700348175724,0.06870223717767834,8.744303485059978,0.08821507168491935
1,0.41918412830799895,0.3518156186146162,0.17552616157732515,0.08627430723547436,0.03550101332680864,0.37142182892449294,0.18373100301526502,0.5333548481479394,0.1190408107527805,0.05652511918528813,0.517138687092767,0.40427878386825156,0.35606345084369084,1.0073551438236257,0.022299374719670584,0.8983915732015013,0.028404014806463,0.34873985780249595,0.32203685749114874,0.15765465943822493,0.1336689491653855,0.27400534564320267,0.6585759153792948,0.34732650695511563,0.024483331092362504,0.22683186881952888,0.07026482388952696,0.9924848153938958,0.6357799266097657,0.04922339006051173,3.837720542502817,0.05749887936184522,0.38041464558702287,0.11612378266173062,0.04266778999226375,0.43605931868000747,0.1752143714090685,0.14268856118919943,0.06700321548525268,0.0,0.03940113704813797,0.5605826359170228,0.4640283182789064,0.6177904093245397,0.4543422756670554,0.5460782856691714,0.19814353569398568,0.04991663030498386,0.3568808454909945,0.15170376159726684,0.3546346804485522,0.4470955056569045,0.48477241287328493,0.6569387728291073,1.3567122965425908,0.11165363585664506,0.3878951297739977,0.01951364696412483,0.6414477436362156,0.18772151091140943,0.8234710524501199,0.3703822502438125,0.4171552860803448,0.11522869651349962,0.6794776956271406,0.12988910054868724,0.20117302802547976,0.16010972765182868,0.0955883485181692,0.24105662516092552,0.05632368912981943,0.507031636530545,0.10226148068840236,0.07748960169808737,0.7124938629542227,0.098802295709384,0.05170581392071877,0.4434865350651188,0.008040942734841891,0.5015785018509619,0.47868357189596167,0.031560408225318554,0.06942003150993997,0.03342124028293203,0.29424740864429566,0.1317816428033174,0.6381214872035758,0.19775319014667198,0.2688934720394348,0.5974279554614663,0.2921637666579979,0.1826655610654609,1.0272344284401518,0.39201068405306133,0.2608618746852369,0.29400933030053067,0.2527293427422752,0.6467194853809792,0.07813081865665975,0.3305653637983141,0.16004083189936422,0.05639369708288175,8.017238877245024,0.05426078094378689
2,0.44451652156470634,0.7294547455703808,0.08779811239503074,0.21567196191646237,0.24016270706737525,0.5038686591528541,0.5409753134495133,0.13728864797690576,0.5101593708036625,0.05943008204359265,0.25317559066654044,0.40220330268274523,0.05964609523542477,0.3119994480633337,0.8573536615948925,0.16227864117797966,0.15968993749961252,0.1957477534324881,0.5423362684375277,0.5594279927071034,1.4564974491870775e-05,0.11740432426586811,0.37743461385646176,0.13034282322477542,0.06559446088481372,0.0022865855597549167,0.021035693804950698,0.2204203968380804,0.20135709204419877,0.022737679443497416,3.3464677597674646,0.16971181257074083,0.1574724009280753,0.4177267823956178,0.09586720532539211,0.24808943351980933,0.12078493621962956,0.05684106289874703,0.03240992750104266,0.0,0.29873191552417266,0.4556185984914511,0.029804153371540604,0.6185186323687619,0.12750052686174684,0.1034572933714509,0.10311225919905181,0.01612285801663413,0.35051354957260383,0.13887217018805637,0.14009533398505125,0.3157179237292975,0.31724668758505137,0.3390177011670712,1.2562699116945106,0.12773023240245054,0.1546912575780679,0.06243647941038313,0.24479673352085785,0.08565592537604871,0.15078924195484344,0.03585000770108704,0.3629723437364921,0.10305838788892298,0.48005668401551055,0.10914128300307299,0.2959525855620213,0.4944256182165492,0.012804435778318413,0.09301645028693291,1.0239360835652127,0.33492285542721056,0.46705484279448256,0.00970063235502576,0.23387162046141713,0.03737988592523804,0.4421073540117063,0.13112573810677164,0.023904212680155357,0.055647064769990096,0.4383034435483774,0.5303099557462282,0.22318961888244904,0.08475941162754386,0.318289496928951,0.21659256056452592,0.0597921383458106,0.16378398804935113,0.3317585472602527,0.041812318706922924,0.16280828315657422,0.4411166096088727,0.6759527096937734,0.22980598244687978,0.22055549644828473,0.17993980905385043,1.0788234331915345,0.13487467005686882,0.10224004482689468,0.2027506653979213,0.02673384355881074,0.2267412402528329,7.635047839632363,0.042147789910313815
3,0.516642498005285,0.3857078822373312,0.5408355089979687,0.2738609114974356,0.1805410451700514,0.061343516445173746,0.21250140299399473,0.4238073499684736,0.15731066928674015,0.13793061722371291,0.08294306412148623,0.32166138094508406,0.6489339590739329,0.12949090419531895,0.029641113890136253,0.2869078057844552,0.24671429576163678,0.357258050398776,0.12356655693216725,0.14631625214114172,0.029184874206285266,0.4603488336478869,0.4856169230350592,0.09212829446343412,0.11361950596504256,0.5768296427814528,0.06776083230623527,0.19409172844323966,0.3326310559659915,0.2531603875470608,3.854718775798472,0.1482700964438514,0.2370819387208646,0.20260593075263938,0.1910104574768253,0.28446780960304247,0.21407467412851172,0.16341222534688674,0.10082063237339378,0.0,0.30985945638333057,0.0017416848534971899,0.5064844296890549,0.027516487934229755,0.2858663525669061,0.1676031289047312,0.19127759730321267,0.0954631862494917,0.27322182643484993,0.26586841085838386,0.21149946192833197,0.09958379898654406,0.22265343424494657,0.173512668946164,1.035797020799791,0.5901479694220796,0.20322878863655192,0.20830069385623326,0.4504807521057701,0.3162717663961974,0.3268766580924871,0.22541963914458016,0.30068295972955206,0.4016159340988831,0.3153518296431009,0.2934112168815136,0.25763341677849666,0.07808154475191909,0.2438276879449519,0.43714285306199685,0.09129831741904298,0.2945878952262607,0.5236254935822775,0.18778322153930876,0.43408535534172865,0.42243681691635204,0.7629249684350947,0.43414381316204403,0.1956838084414772,0.002529498596245655,0.37711758240153015,0.3320615178950894,0.0472418194244712,0.6632544327299164,0.11061848915218492,0.448213506689518,0.3002480036466009,0.018707573239087366,0.32921844851952564,0.09449955636031848,0.0518395608685292,0.07440877944890269,0.9075124824138692,0.3990823054567275,0.27712053561422967,0.3436434479976498,0.09417740048240605,0.34294146981158274,0.4885119300821072,0.2523831068485062,0.28408635600773824,0.3464970093899463,10.221530248606175,0.4474406803166172
4,0.2714716026298304,0.7114374901622762,0.5289389558439598,0.42524420111057054,0.4704395173254461,0.8807237108291334,0.07049202626594475,0.17168269872882047,0.16672866893213834,0.15805373526626038,0.18657658177946157,0.17749438834256454,0.18790940099124975,0.13220517429374373,0.05461533896948781,0.20284928884132242,0.07358158313239264,0.5094433010977608,0.6267294931419468,0.02951798028625413,0.12819126126404978,0.3847936981723838,0.21761056390963068,0.632564247633199,0.25213389962098487,0.4289828526949472,0.32715943472928755,0.672345258818922,0.2800131075691763,0.03517909089412212,3.930627239970097,0.20202411263195036,0.12595602529566036,0.03370990601005666,0.3217444353954464,0.20471364930244956,0.4921269188643103,0.3380303866237279,0.5008010281388506,0.0,0.44947317726370345,0.12687156140264066,0.051918847685017255,0.25288868147482957,0.47471717341389386,0.14411134314049462,0.3121404364569679,0.6201714416800415,0.6346961273831557,0.7564287205373296,0.27553368861773386,0.07167455289063113,0.3981366001401755,0.2334681875570912,0.9172177217085441,0.20592427485666545,0.26557464717917256,0.2912552231110891,0.033431066229934275,0.5173778554460243,0.2828706531841634,0.6853614629855364,0.5117953066537758,0.13955718894308328,0.3573167889718032,0.25886392361647725,0.692111034377122,0.062223543633762673,0.23541823055527192,0.15428284448627066,0.32504797239766436,0.48832324289323675,0.1591168100029613,0.09592904524095151,0.40311434425366177,0.4848041732049246,0.8669792794251523,0.3800242554814973,0.15040807529407169,0.17718483596636048,0.3289331769674617,0.3022823043674748,0.012938564838499728,0.3944058348187777,0.23507024748218613,0.06719506320826825,0.8278301073082905,0.11895143721118498,0.08694552640186706,0.21020873612250915,0.5139401096526939,0.027188018127457858,0.8001293294552385,0.23449132120432487,0.19237336737799987,0.14409184403432362,0.35390042253807846,0.21670496356431376,0.5790581593225637,0.15977455848811858,0.11151019559940728,0.454234007219427,11.949622340342145,0.2378497765465823
5,0.21750387603789723,0.04404491671496025,0.07954704559945083,0.37772410104021015,0.03917204428550747,0.36595081992523915,0.0686817419222952,0.0867433077912817,0.9853060306077949,0.5162983667223597,0.17044776461513833,0.4931200230770816,0.006179009667812291,0.24153165724361278,0.2881978878455628,0.8874872494549126,0.004256919108544373,0.26066652889435665,0.1461729003808913,0.17502156332168928,0.06535533125417536,0.47875125788272677,0.612431895346371,0.1796122443678974,0.5277799690720832,0.06447978348454612,0.08841612626835288,0.04371372237569765,0.3010498558420696,0.41727458454786726,4.003571165800647,0.929149849695357,0.15105803531661294,0.18846209731789942,1.185371773762283,0.033825286518953196,0.3308156381727514,0.5865727717582445,0.3125275334721848,0.0,0.06875650469449743,0.03818532989888797,0.31357896453930495,0.19474817677481557,0.3254413540260862,0.23712641105915147,0.16185615325921382,0.24027006343086696,0.3891622517941031,0.17602148110720198,0.4950527178226098,0.1149603534309516,0.4171100446019532,0.06231057003548007,0.4739957292544802,0.17980468425387253,0.03590043593696948,0.7004866821543725,0.1294813360643426,0.375320924742682,0.3297875194695709,0.36436695920008544,0.049959525639098626,0.6481213376113703,0.23767192613583593,0.32059992312497976,0.509938491009847,0.08272134662180419,0.03201827860380316,0.16209391256244804,0.5376305885070992,0.16628648870434393,0.48494564542542523,0.049844187156153,0.09410107263130611,0.08404122205945108,0.07944002040574344,0.6913994584477879,0.4063790518615541,0.10801576146241455,0.19272627620688404,0.517223292672016,0.051699919837713604,0.559995952842789,0.18237353018633923,0.2609595243728763,0.008273335937758211,0.2623962985083024,0.22755906676964124,0.41690447861373786,0.48176015106393427,0.7338738529690456,0.7309165536833366,0.23600087514075224,0.3986749608348359,0.9074749491520971,0.192716587762243,0.3078083717333905,0.024074121354630246,0.04861153036016219,0.03971448353323814,0.4363487589734968,20.77335402621992,0.04870194747580486
6,0.2514014515528329,0.1620985384661705,0.3693540899244832,0.09714215185402039,0.38003471711340225,0.4786633590803113,0.15473971520880536,0.47400001713307593,0.061034802884415054,0.19108588140499605,0.15640108173770156,0.15928024030513402,0.42355246948835257,0.23018364735411156,0.2831572064541634,0.13095853261265594,0.08103368410285246,0.3824964817997021,0.28242859293557315,0.0338322604717661,0.1739196909462799,0.16428384231251492,0.37312239891055843,0.20770072302147008,0.38651011383024514,0.21426920735428306,0.4776862757984331,0.17357994178076164,0.1307895028731481,0.2862900229357995,2.7049707439258,0.20191567827318602,0.07212425732992729,0.04190767779896731,0.18031965819872736,0.3876445496633828,0.382663829823236,0.4758268939042709,0.03152268139826324,0.0,0.25405156197458906,0.271470581259021,0.10309808600242269,0.07867539114250136,0.2735871942506257,0.12422860947035201,0.010205044224530613,0.2647618160314687,0.03319127043884006,0.1743896134436377,0.1640614545340902,0.10517960249270576,0.2981647811949092,0.1895362058888701,1.637362814655998,0.24323164372773892,0.1499006506972454,0.16588713703302665,0.11885469575059976,0.11289485923317359,0.031324911132683715,0.4140125370613613,0.2605429490303633,0.006995273963095461,0.3023392566901014,0.3855577098071358,0.27492354262637286,0.25055922136309733,0.3605919172525328,0.11177892162731541,0.03658454141058473,0.1834203458776641,0.41606002622259053,0.2891415608589189,0.3279923745578861,0.04435698383093109,0.6096271667421276,0.2732605680995342,0.08174333035395151,0.41673217576607824,0.5679535544871869,0.009273320188140033,0.3074046370109193,0.03180002263710744,0.005135353986293778,0.014263429353499502,0.08986830396641698,0.0720674073031072,0.07263899261075871,0.10877831091737764,0.0030406483960220138,0.4048928788043897,0.9740813793975517,0.32587586037729444,0.5429393843962528,0.037763436247354676,0.03332178833114002,0.04247958055385154,0.4264692268698128,0.4246439367675586,0.07238782374904765,0.5803444185528155,4.762661880632397,0.13854398106145588
7,0.3254513899150321,0.10468068369156378,0.3384745496975785,0.050337943573286636,0.052520640096639426,0.5527756117953128,0.25065714760684504,0.0729634044786143,0.12975165539592107,0.20647112780882662,0.29961201731146025,0.1228320584230706,0.27358633894155515,0.25908182947258085,0.3265299661169208,0.1334491036296826,0.10615872572484,0.06789782145766304,0.09594096336164552,0.17922477028197825,0.5802228423967927,0.487534395885995,0.05872911417685764,0.3228950385946313,0.35070170960659075,0.19338254510423042,0.48994864477673056,0.2963606514513788,0.32619865825855276,0.19348443097403403,2.96549104302353,0.185104140107698,0.3811712041024696,0.09935729006894968,0.2522820460422391,0.014049447608878177,0.2624145737086689,0.0801536824096129,0.12327951066973998,0.0,0.11632790960387207,0.07893525875383745,0.22970942371517133,0.8746382469781264,0.18840763979757247,0.07012207864353334,0.08084026059593587,0.21459495947117987,0.31063172633094294,0.3877441596201718,0.002802566004553253,0.26359837681962284,0.19410376037947058,0.010072067483991892,0.48467343615713965,0.1712737527446161,0.14638347120632836,0.32451936187799546,0.2403326584132398,0.07458917940007566,0.5843661110855631,0.17822368933946653,0.03990071240922802,0.006352122801164539,0.1791055596485595,0.11939708132900341,0.16498031830421267,0.584938989524906,0.26510856523833753,0.008250540200855194,0.15613696244678882,0.270477843488507,0.027192490570635316,0.31898601166079144,0.320421692673592,0.1807195081279246,0.01873533535211433,0.16396885029264047,0.35898564662179705,0.30305761783430285,0.1829178923931481,0.5663182293214004,0.42874157208078784,0.06465893959002438,0.47427661173679203,0.2945397321014424,0.13548520994526153,0.1424968305971457,0.36646363767908435,0.35182638111958076,0.2608214296286473,0.08459603163810972,0.3773017326753241,0.5780113912649479,0.08093471801301548,0.23944312764601647,0.23825387872372508,0.21862847246288047,0.12013068920829119,0.3226068390492474,0.49240381762396873,0.14648041724854466,16.212143078107182,0.11161273242000791
8,0.4889499648846587,0.6281123799048275,0.04277886110909139,0.18031032692441415,0.416274078834155,0.03006014103478516,0.5990186512994059,0.3954551890978856,0.24353737058620853,0.026200850819497218,0.003577361105439214,0.044085733001363064,0.07706144859763336,0.725749857405563,0.140489460209841,0.1560660506561522,0.15500168430610012,0.16319856269316543,0.2867683946770032,0.000979108958347824,0.18851572266322636,0.5686797381139118,0.47112741359552046,0.8076394369966258,0.17973909869710084,0.5512880011270658,0.09421774733500841,0.38693183371277284,0.1506440227103335,0.37776171063123454,3.6282117159716725,0.2734600956330286,0.5467369590857936,0.1233904007199465,0.09391502668824156,0.05343411032132889,0.18846955726015602,0.5929445174433785,0.19651250505094597,0.0,0.11788588302118551,0.043014426968204234,0.29842664459185275,0.48942806062231825,0.04642815792494591,0.25567459160129075,0.34807595790787127,0.09637644430182318,0.060566208962912774,0.3874716064319774,0.0709101663587285,0.5737239373749103,0.25368272748337856,0.5372932806681352,1.057724416288312,0.430735569651187,0.28361711025385655,0.6817394321161963,0.06996933520227858,0.1767523425107603,0.11480807608841859,0.18558715873141662,0.10914231479416797,0.006998472338337225,0.03588368880856144,0.07693520107127563,0.05005665772390283,0.03903840897784347,0.22664572124197535,0.1564541965047728,0.020899603685206714,0.2587487539398464,0.914614744189072,0.06569620221775123,0.2597451010506224,0.30091028755767607,0.26189869080378525,0.08151044202302812,0.30994554021746246,0.07879753887341774,0.3711904694609083,0.2392399671533992,0.04529812409374867,0.11017474627183503,0.44251726787729506,0.12571136440386674,0.21876325684788098,0.15568897342908306,0.428937231135479,0.26053274300231943,1.1890829198409547,0.2864145845996158,0.7543430338054777,0.0227922765041272,0.20609510538616743,0.4715025725503488,0.3473538919597958,0.49991281428766254,0.5063840925200489,0.6496231442145382,0.3323108165487675,0.2444987608882707,9.774528212540154,0.002735360903584269
9,0.15573248178555765,0.5228718976435204,0.16234559113865077,0.11817779081561039,0.7475268248174519,1.031625732289812,0.04515161792378912,0.3656004752453707,0.39883987634099105,0.46134012795348533,0.8595248840684455,0.5145563409894255,0.03202478710405243,0.505173015576605,0.19331694211746284,0.24698603928566032,0.14470359516910267,0.050152352441129644,0.0715777901170945,0.47143615275079265,0.09457272590346744,0.7005418330957693,0.07444237549323238,0.6192607778692831,0.5493350378976202,0.12630727997332136,0.21608335663412648,0.35611210232270984,0.17323227002781072,0.8648045844911763,3.7996438146254854,0.45041443718387975,0.3746587369305002,0.18606146851806935,0.11760382404588088,0.056333470500787686,0.017454789087782918,0.04056208558483687,0.002202139518839491,0.0,0.07419650366525277,0.3149338845267292,0.2290636878562469,0.09554533022870398,0.2637165637780752,0.2377629828458001,0.32143982926032344,0.5164546909863468,0.3618173881759702,0.6989610795184766,0.10270966899179251,0.03227577550525512,0.1708571101199083,0.27683855055140677,0.8381200547838973,0.12730596581484768,0.8845688154398306,0.722131737889909,0.2942032356773375,0.10569882851656305,0.11480915694699079,0.06602626600178862,0.009878981546694018,0.24825920183496122,0.98988406447048,0.184714182832558,0.3975176787233323,0.1627667145109121,0.2854060024522488,0.0396464428726469,0.3444921822967538,0.17500359026727927,0.03353802234778283,0.13469723713158302,0.2518941579885563,0.5499103231774781,0.32216661199632846,0.21971095859824522,0.4332278251903571,0.041604348478577274,0.29073874170272346,0.1753627470476567,0.31117753915347873,0.03623048317031463,0.3294990922682064,0.33360801816804475,0.0008166838646775365,0.3007510797746904,0.4521913206293334,0.10153599794796155,0.29176237901821633,0.2021702363980516,0.28897205535039083,0.7645355670267459,0.629448539294443,0.23225532423606243,0.3779954667870631,0.11576555018654439,0.23900140013260995,0.11141769359526635,0.4059788739374563,0.9309967993684971,13.06892845574248,0.7810964811530229
