,imag19,real81,real57,real23,imag13,real65,imag91,imag71,real79,real35,imag41,imag57,real53,real43,imag09,real_power,imag55,imag95,imag69,real05,real25,apparent_power,real87,real49,real37,imag83,imag31,real07,imag33,real91,real29,imag17,imag23,real93,imag51,imag35,imag97,imag07,imag77,imag15,imag93,imag53,real67,imag87,imag21,imag65,real45,real41,imag89,imag61,real47,real03,real01,real97,imag73,real85,real21,imag49,imag79,imag25,real11,imag11,real39,real17,real19,real27,real71,real89,imag43,imag37,real73,real59,real63,imag01,imag27,real33,real77,imag39,real69,imag81,imag47,imag03,real09,real95,imag45,imag29,imag85,real55,real75,real99,real51,real61,real15,imag63,imag67,imag59,real13,real31,label,nonactive_power,imag75,imag99,imag05,real83
0,0.07257556765423215,0.13944675134378087,0.08160454940373632,0.6819262633946813,0.38468126180294926,0.05037478994895936,0.14307694678420665,0.014227958082868142,0.15878248650388233,0.2659388082435692,0.06751009768609481,0.3512818982305766,0.24744075078276798,0.511884340123311,0.07501118917172869,0.07274909735337855,0.4055484068625461,0.10909440643373086,0.11209648099307543,0.22583662903382995,0.2719896789993402,3.1331037940628192,0.27098122495279753,0.01718818943112854,0.6060698821377906,0.21752394959451807,0.21641900521080978,0.4375970366208628,0.15391024997490999,0.1278951334240583,0.28622181328487717,0.3019260651264004,0.20740058488411722,0.1898600790753869,0.2417372821817336,0.28083694247728486,0.2688457611743127,0.047856341315790446,0.2977763714918766,0.22552448212409557,0.31479167754408655,0.11005912631396192,0.17296929883874318,0.12613078563089852,0.2878678926008171,0.28023185970990006,0.018455834534488652,0.5003591025814061,0.7398970131512572,0.2589360388233126,0.3109625834250992,0.6546250331812479,1.15788544095681,0.19776921686705848,0.29156072994842275,0.19657504922812105,0.5029312269039103,0.24511997657203374,0.35854281238325764,0.5287450020954805,0.02608419474545226,0.17432046481508218,0.44046236906316727,0.04030789000649926,0.03195360390937356,0.0056557147570192035,0.21556426301110307,0.40570101580679435,0.07084751491666386,0.07447334600672875,0.164549520406698,0.05327552123946755,0.3580937416775399,2.954800988493062,0.43617852861792583,0.3362996569194006,0.04090106193221654,0.09918246195994235,0.500933670589581,0.14689614260784953,0.5123679663386362,0.06114379670146511,0.5244290566601418,0.19676601940262006,0.03406942077281239,0.14046810540194005,0.21622707092111945,0.11447223019684888,0.24403482384156897,0.2529516181086463,0.07773393309814225,0.2503441130834507,0.29832965171514775,0.2920840078603425,0.09936633681600793,0.4418806084502268,0.7032920579545209,0.4042597229196969,0.0,43.06725317626658,0.7509125351914514,0.5776422401565293,0.03166436726491368,0.3395941685298415
1,0.24721994709849282,0.16741657620026562,0.2718707249532355,0.5786429361806188,0.275455112737207,0.1740517528562881,0.2209969991367165,0.06507251503553615,0.28036925309987865,0.16421431095447936,0.42862651360537796,0.08968101859421132,0.6495724419906688,0.145085575028679,0.27675381255705767,0.3392410535011287,0.19977955094789038,0.21217778688296435,0.48146097481213596,0.7690544317346886,0.8139390353423853,2.917602646776852,0.09372584118629296,0.025334676234518516,0.14980333298004583,0.10445373446576592,0.03354862731678626,0.7156711733181463,0.22615350751035487,0.19300365688241722,0.055904145660558055,0.19715960669312874,0.28828561920499335,0.1449828390018738,0.19201654527355333,0.29792039437203566,0.18752387643316648,0.12186775770561187,0.09712912583545409,0.41358907039915194,0.1958659718616383,0.04038920974186409,0.4934429339707349,0.08147704375121895,0.3040835261354901,0.002548964300687101,0.22930800224300488,1.0332280211221354,0.14958047170474476,0.11695914919744442,0.038296331986194365,0.08946980178640498,1.7545718258599425,0.18556976896627295,0.18129243954735036,0.48572030898707763,0.30607212112461096,0.03164015357208265,0.00038634526647879364,0.1311570911141107,0.013995087258653366,0.662480606395827,0.6423691944386374,0.20038563038504456,0.006734403467354766,0.34962407201297685,0.2478128126190869,0.34599928208305364,0.47735891465992564,0.16063158559747798,0.16936561552621265,0.19915480067057417,0.37771312928191597,1.862043062929398,0.14024338998088087,0.14859032016175291,0.3688825310983289,0.07619665062151797,0.3249862044600069,0.07658490061682088,0.07853982673136593,0.5545053261867876,0.16692904923117652,0.09411902130569971,0.008537894184588751,0.17994143703876303,0.10672003330175275,0.3917407784289273,0.38873097531102385,0.21983748643577428,0.32924867179585654,0.3571206821102446,0.18477925682202678,0.21648346189730872,0.17833189657256074,0.4294966858864353,0.5734000893298321,0.6389928388332986,0.0,8.60038198993255,0.2621035179057757,0.16896677058047027,0.5088782044189881,0.1187491191102705
2,0.5431031666496062,0.29526714792358755,0.16391223601471613,0.5385032093667628,0.7265323673354325,0.6276515260570013,0.10102356793721673,0.12303026559304225,0.16283486758949292,0.24295964379069668,0.37105638848269706,0.061123609664417655,0.43463924023252326,0.4173690696017742,0.4618426713506815,0.09077581219098048,0.3610996547099289,0.07830607437137117,0.0727761956364173,0.3111879215436074,0.41253920462041277,2.9769810024382046,0.021058165900910267,0.316534348458811,0.2970022306353127,0.008420496004017425,0.47003529535170446,0.5957150290180213,0.34197140855900593,0.08209344598526652,0.07938720313515112,0.0020816331992804804,0.6749323415903019,0.13661537932899198,0.6664614576583996,0.10516502559680141,0.5650527210807341,0.2577726464633843,0.6299776565083437,0.6033920789431333,0.22697779732780193,0.0015911014260345385,0.252316559889946,0.25983851368672706,0.5423190895237389,0.08186255677494403,0.14466855348097374,0.10882376364833818,0.23998605353971839,0.055393384871001455,0.16995854066612565,0.2800074695655133,1.07493121745284,0.41991092705735483,0.1982820647140513,0.20070551135565934,0.016183111198327688,0.06147506750577342,0.34943084082808745,0.4306997757597128,0.6722942164454123,0.0514517491005648,0.17890872409471037,0.6163549301493256,0.08442706441687195,0.1880186145774097,0.15309677489554696,0.41580732387908703,0.0016407364487383037,0.5083849137530512,0.21363252314723874,0.12016300815682884,0.16804601436479782,1.9090567113001629,0.1480948474581089,0.056055897139500835,0.13366705296401712,0.3176492811007653,0.23108379882248914,0.3842143301730129,0.11334131295104517,0.7255467961372795,0.19962386629741807,0.05350649941147148,0.13314937611905112,0.4676463792818784,0.054483748766523565,0.03760193216185088,0.19919952052163276,0.12102912432852325,0.2872145020331104,0.029499016422483412,0.6412677469553192,0.031461524608153324,0.19048582076005666,0.10870257559139873,0.12186601721784361,0.013123139764021421,0.0,32.79487046808267,0.16439299767778742,0.27745061538917737,0.09879293199858717,0.21802819761918485
3,0.3749606383736966,0.03692350568565422,0.2484536551510146,0.40001432136178655,0.3199744312078222,0.687622656404922,0.02385224672080291,0.20054374996132743,0.14562423037559952,0.4000034953218293,0.39277525043054307,0.1725173849388504,0.05622684576278558,0.23127737827436615,0.25556694654732304,0.014336755059559444,0.26896433046002366,0.10070224153112244,0.1870621387495929,0.3308437765659623,0.4833173015573246,2.780789103824915,0.24873493181298414,0.0610771631929066,0.14463261227428292,0.34519739780919334,0.21651326042746435,0.8757251365926308,0.0995600522546151,0.46769049475535934,0.5631689745370915,0.39011000956574415,0.01939989106096946,0.05016621788980552,0.13032398219091945,0.5159228995672777,0.007221225591257693,0.2522968754476121,0.041874031709359875,0.5296042275784933,0.25870328859768404,0.0953500513954297,0.32872623163862075,0.029706109566925987,0.2403779037737171,0.27837510095610046,0.037695084066125165,0.17339553712999994,0.14919262264720595,0.4825139907002892,0.017955590635861548,0.04619764530901879,1.0861458071040104,0.41560235406105184,0.3166235230121853,0.2701178328333411,0.022086879129198364,0.1447224124007067,0.2192196160560092,0.3726196209069047,0.07043328345904232,0.21631973037079044,0.2798247105406607,0.4407264881437558,0.12166273125227084,0.26955423027188546,0.21887067851212252,0.21559429807936992,0.15538873090026686,0.11909411845747321,0.22447012007548223,0.2732839334632781,0.3315636705346812,2.1681130005987868,0.0650291127648607,0.20965663363377957,0.13014626189371542,0.34731391446431426,0.11816619167308762,0.5458310788874357,0.3002378825914343,0.2282552819106417,0.04625521277455941,0.09229953070567096,0.18615367312408215,0.5818328910733574,0.2397447091734562,0.22112419706649378,0.19201314672777908,0.09714380442745041,0.12094094703173205,0.40002912411133174,0.49820793066187385,0.20381447435162142,0.26377293847113004,0.3472604407343014,0.017898914652130088,0.02548494652593581,0.0,193.96223847534756,0.3851040846853139,0.2162948752116668,0.12594297269861104,0.03470791090202227
4,0.19901527350063014,0.11936501754268691,0.23035853587733934,0.05866067114028364,0.46797096783841474,0.42493037907581827,0.13343246017602073,0.18158365961114512,0.1128089790176448,0.03961796426032854,0.07164113880112752,0.07608506573847608,0.15337573017773717,0.15999485019233095,0.2562613799788499,-0.009002793341690348,0.15890809725613037,0.5616851223202085,0.36777931558196175,0.35145662494924557,0.030423224036947624,2.8966334631027824,0.1245731153261253,0.17514131262912452,0.2017036363347967,0.28015959921147726,0.20364782576668927,0.13916170344712936,0.44649807075912695,0.1992696459463309,0.18013780840156304,0.13137323052632374,0.0305455631561486,0.224155291791775,0.09582353114372427,0.16655381736757235,0.10127390540997591,0.5565823939227366,0.003753676250354769,0.10403155958977159,0.05735483270071101,0.49875703685754047,0.06988150921830143,0.28736607255690183,0.5602583293832623,0.19710269923982038,0.062456425353809825,0.3640645541908811,0.26962627644708814,0.2238178096147361,0.513634721745171,0.4122192837037547,1.3440423397983032,0.044948755389919326,0.13591955674249012,0.2944211321644405,0.05263170389256411,0.054977069021165115,0.11919454103490268,0.47708929426352087,0.1899385312831879,0.46330686440176805,0.29878334973772225,0.20633743515204483,0.3068380727555972,0.19447373069058144,0.6649976511135536,0.45084117224782905,0.14621507050753357,0.07063739048905539,0.04051289590527089,0.3617679524374275,0.40896857317686897,2.490733910692061,0.022377957022646514,0.23668275641581998,0.154900020312728,0.013992075385305253,0.05656644793812611,0.4138268393349727,0.28644111835300023,0.395313545676824,0.6943096985646345,0.44807105633470856,0.007070139875150039,0.20112697196970883,0.2844213802746147,0.1064346490208754,0.02159537503975674,0.06616861866813173,0.028511413709077782,0.22442994332569036,0.4254328327679852,0.20059915482795954,0.1362305610687454,0.10332776625148818,0.5663316903153179,0.03018404007428567,0.0,321.74830112882677,0.06806562406034278,0.05861141837642325,0.404057234512887,0.26037786643391697
5,0.48230647611377153,0.1364237858598849,0.3082451003257318,0.35715805503853054,0.5380723968502157,0.2837622882653007,0.6086364007132719,0.6501708868496042,0.1249694920612494,0.2820883420427248,0.7055526123274332,0.09638362103852377,0.23734897353182186,0.22553162598756415,0.08209916500627579,0.06873949465037842,0.460977558220491,0.0660080975185304,0.06470757568239321,0.04672924652696024,0.1314729555708611,3.187079768331183,0.16010233046346503,0.45049046041419943,0.5292279032661087,0.7453848077315238,0.17770911560864144,0.08893471253450774,0.5607126435008164,0.041524274294946706,0.13141536287947123,0.09579681845549659,0.3683209688303087,0.041071722482105305,0.3672928996101883,0.2272793377911954,0.25646962225858105,0.39076383246372115,0.2052811631866171,3.288974237308784e-05,0.03246190005693325,0.24979372692959997,0.0905166215220046,0.4300555078803312,0.21212813166717884,0.4065310227685726,0.30469368527671864,0.3466437264937026,0.25711599293983844,0.4930419412697865,0.07573048355455345,0.2901760920867771,1.817715258567047,0.021165020107918958,0.15325196644904368,0.41870356080989146,0.12293044112250671,0.6394370690061384,0.10186423913167816,0.32115010777986397,0.05105640406309972,0.9462134834488137,0.1951884710254949,0.507461713100169,0.07014400330438421,0.0355385585682833,0.14805495969744673,0.38681946968838843,0.26803955296086657,0.537349326180787,0.09188934573216875,0.5200788166653675,0.15323202128181362,2.4648727408516184,0.06214245116845643,0.11272786386296926,0.13419530888666925,0.8684104198427552,0.2528254097999946,0.2797404494466581,0.5954809285016291,0.95711320650635,0.5226326683070488,0.15794113864741322,0.010496609717391525,0.30886419920207864,0.34932327758853293,0.4251548465676163,0.17308783483222487,0.33550004317053606,0.20901254434765998,0.051456284176196715,0.5606796299220673,0.38966625357968365,0.5205720654160434,0.39664341147025794,0.47401820401310757,0.3069827265363014,0.0,46.3646086509837,0.6963336901604771,0.015078838541085382,0.042621372668817215,0.5365428069882067
6,0.15410739183960592,0.3286750387499605,0.16377817507432219,0.30217573012157184,0.34023685607508747,0.18073265134450447,0.25822702804969266,0.15048621399087708,0.23245432896636334,0.06341031718104462,0.40714401178556775,0.4023786713981625,0.11070365298014016,0.14593587154352589,0.059118709498446734,0.19263585928388802,0.06718272906228341,0.14487136002320472,0.5781119185121308,0.025136874538285885,0.3097948150209968,3.049059070669056,0.6128702045124784,0.3323017818598297,0.37328895035019893,0.3853076961630183,0.6594774529534699,0.04060683521212195,0.3053739693360275,0.01170707506918553,0.2215180124064092,0.46776573733534654,0.4145953082521283,0.20471816403046028,0.09661291373717296,0.7145102144035802,0.08318668112577267,0.3911763358217883,0.16666205264591308,0.27482143782989404,0.017755511035489835,0.16445734174657234,0.09681703487903182,0.049013242694860154,0.2859810037238061,0.4919107328193508,0.07951862175960114,0.33409711286901894,0.05263825932626953,0.0595524461453116,0.09818665660050964,0.3138443579896343,2.0259215845464067,0.00727647364140438,0.03138855333813592,0.3175268609072944,0.18445369670498016,0.27679821699033713,0.17055466484188292,0.32286334344255907,0.3090578468087575,0.4025463702555714,0.13772048310129065,0.03397341950209319,0.04881119363618894,0.5442467608736264,0.18941343300829247,0.44462035423473856,0.10921984200266147,0.11049464334625148,0.45068280865512966,0.26377837354844796,0.09156942576131125,1.8413830834096543,0.06009646983138747,0.04586331697090695,0.23895379259907193,0.027258180111750997,0.06358998971128711,0.31655069485981835,0.6888836601671595,0.026993832847741747,0.262962195146329,0.005652527846055208,0.06028870491654063,0.3468222854318446,0.07097274415491357,0.018010319202008844,0.08762728192502597,0.24620072631085976,0.0719365934583098,0.08658769898435886,0.07244325531388392,0.47529654272220834,0.45300875246907407,0.004503881645266605,1.0637819716121664,0.10516370191173872,0.0,15.828097022038088,0.27431017395800916,0.1836433021827225,0.0863553458168565,0.08055934522681714
7,0.5351922301647977,0.21093158402254047,0.10576159922508203,0.12659444785863494,0.6646413449843964,0.24990801101769672,0.1963149042761369,0.3059659610361045,0.04071351532144912,0.3933121833554017,0.49331613556551734,0.15498909054716853,0.330526674371731,0.2593142291711292,0.08965525183258277,0.044343422767359884,0.8222286049967564,0.26816431565627674,0.5334278658097074,0.20109358471705008,0.039682009218803035,2.9727199080985223,0.22408444313185558,0.08559320658191444,0.21623739812274553,0.00939391803383502,0.18824729519884964,0.03259237744376098,0.2777687738201897,0.09033314927700903,0.07663920269207633,0.1638235370579266,0.10429145133642455,0.29844388026135527,0.21842818514815524,0.2575131213171499,0.1102745032711197,0.9437151683414395,0.18427865438801688,0.09589892406729551,0.07043087620308414,0.36929805006281874,0.32708138577069346,0.11720945852045789,0.2201333449383633,0.274865021020158,0.10401077607275244,0.39299758331400847,0.14808203675903836,0.04037174312545225,0.2514687358937382,0.37968919563873205,1.7652694402100675,0.007194917202257373,0.2195438164506318,0.3415543503973524,0.49437921659148637,0.06204412860196093,0.45639839611787836,0.009488027101493629,0.30319559855432177,0.4141680173308914,0.5078298814290649,0.43300790319011206,0.3758459340259836,0.3071692167025324,0.14471110736607343,0.2659195835421089,0.17027316334908166,0.27787030031630094,0.5366968630850621,0.0036418498425730694,0.5293630259126573,2.0483990336184204,0.15695882202834893,0.07570733527669218,0.036017638732219456,0.22038455523895126,0.24179322136552384,0.434589751889925,0.02137209277549973,0.514766297509919,0.2600550428486361,0.07044071890086379,0.19049700629312022,0.8618128786956105,0.14892101276250702,0.34112945166594383,0.010255845894833374,0.282045629888489,0.015517046947184088,0.5232661365687574,0.41628042652127883,0.4030044900397139,0.2700875100536638,0.1126864632328669,0.6922972021403697,0.3728541062677103,0.0,67.03857579272544,0.3465685491185392,0.026338806111480206,0.14192340518838684,0.2124287734046141
8,0.18815293295538899,0.17974142953465477,0.2626823461158397,0.8108589287743404,0.7858063868283212,0.48374422543386775,0.4043145087970808,0.028043759658659073,0.044405246801426684,0.3286454824688756,0.2115808193481643,0.21112249421310703,0.02763345118013244,0.4075202113682624,0.964082179615638,-0.1413618809637837,0.18556087757108494,0.03267307305473477,0.03409164798871286,0.033149129788157955,0.24571897283110916,3.526656980364763,0.1441651698692226,0.035774702928027285,0.35088533685190854,0.4234947685928984,0.09134795727445269,0.7610163679924575,0.35950385983825395,0.10279795130421748,0.7318557204718312,0.3217132387296188,0.2534799994890209,0.186764617199828,0.058976800109922234,0.2557388958165234,0.3649264931914908,0.26630031260419373,0.1803763617108058,0.40920662716933565,0.4234015708126174,0.16311235302112992,0.42568038345420256,0.04047151769671581,0.5778158011372145,0.09789405317755187,0.17315783999212858,0.13744300641649532,0.16769522876730517,0.3365477143617726,0.24895577172010497,0.7479574349006838,1.1630971097533844,0.03767841205685951,0.05547590624734958,0.2892034707212921,0.32962642237962647,0.14389320185006216,0.0761141672808287,0.06078519669049992,0.09609192625000319,0.042712100708637145,0.9491782997593281,0.29601691882606407,0.8083341091774169,0.0464676974551321,0.1487039241531387,0.09475969615801337,0.2129530700026293,0.6172517506154238,0.299777869856122,0.11219488025443507,0.18711197642197835,1.9972481777195323,0.38967188548815623,0.2481713403081245,0.29836315430727073,0.17458560778289062,0.4427848157474012,0.14938369634094695,0.2708927387971034,0.914853564606275,0.22768406283700654,0.10309080142962085,0.4946525613124989,0.013067261603798064,0.24014032050371667,0.38109951602506614,0.16626833185639095,0.21830575462065988,0.41928259140217505,0.1740204927061828,0.31047030559794103,0.1847562065691784,0.43521743764962995,0.42887186304876523,0.11698555621077075,0.10001462451538373,0.0,24.947722514164038,0.02749329328140898,0.3779281122359035,0.8852617190564759,0.035220514145410914
9,0.34580312687584425,0.011745643829826333,0.4707425791213532,0.28115769564811066,0.4659449417785325,0.30925210747009907,0.2539292070702883,0.10051041686952242,0.10705012270049169,0.12348790287819827,0.03141215042932055,0.15243273252825865,0.482260002480694,0.1773398869977213,0.7943529389884927,0.17593651349956468,0.4276809669537439,0.24214184996858878,0.19269562999506715,0.823320971731792,0.532220039227408,3.2002895030847305,0.3560293280207245,0.17408472229828098,0.3275541326653709,0.3219553172520073,0.5598023048443369,1.28330723891488,0.5667162616863279,0.20220243051455505,0.4787660468082909,0.025717486653557636,0.13796175265540472,0.07219069855502458,0.36514906161067406,0.6784313205569514,0.13115222347222294,0.110943847935703,0.38014943197657064,0.034036719495129764,0.32014043589738006,0.29474011661348753,0.3041145896463997,0.08780162272089068,0.12163501791752679,0.5446361645495403,0.4760828812753833,0.4039085131825688,0.174738999071347,0.18056532371930273,0.3508775036177346,0.09588182869566994,2.5291120664658377,0.5525231236079914,0.24096252856897024,0.6165460393688083,0.38617358207514635,0.14133854807811888,0.10699744048473828,0.34175802964641555,0.036387566769680614,0.3329449751053924,0.1930968499110994,0.22224685200185573,0.20522425966460922,0.0041401859933859475,0.0053247065554115625,0.0012131444410733924,0.059087436466489146,0.042983321693398954,0.16467342077584168,0.27797009515823423,0.15159130259089204,1.9545788347408797,0.5818558221962868,0.335384813201983,0.2945888836550923,0.21594494808697567,0.03511742710938301,0.055730320613981615,0.5881873580401485,0.8357506588265105,0.36932635643786943,0.03615094021491255,0.10766076217731935,0.38105618553831744,0.27727016776373725,0.021777949968201427,0.06287273421009212,0.18426192416234266,0.41080831349275215,0.09085438103714474,0.5970051712554068,0.21730495006389505,0.14954925005918707,0.5638874704517246,0.3497859511595247,0.21862981782153743,0.0,18.19002456867857,0.11287619370891552,0.44675846824282683,0.6164385626150991,0.10061118815175824
