,imag19,real81,real57,real23,imag13,real65,imag91,imag71,real79,real35,imag41,imag57,real53,real43,imag09,real_power,imag55,imag95,imag69,real05,real25,apparent_power,real87,real49,real37,imag83,imag31,real07,imag33,real91,real29,imag17,imag23,real93,imag51,imag35,imag97,imag07,imag77,imag15,imag93,imag53,real67,imag87,imag21,imag65,real45,real41,imag89,imag61,real47,real03,real01,real97,imag73,real85,real21,imag49,imag79,imag25,real11,imag11,real39,real17,real19,real27,real71,real89,imag43,imag37,real73,real59,real63,imag01,imag27,real33,real77,imag39,real69,imag81,imag47,imag03,real09,real95,imag45,imag29,imag85,real55,real75,real99,real51,real61,real15,imag63,imag67,imag59,real13,real31,label,nonactive_power,imag75,imag99,imag05,real83
0,0.07239287130293462,0.15193001084240992,0.23633528432882656,0.681068731009185,0.48712748583218324,0.3282448248755563,0.5316324516659002,0.10232385728506146,0.11585154828443962,0.13924233589534096,0.1848148380932379,0.3105145795648941,0.005120833997471,0.21361121069502642,0.4441007806090871,0.36449712808898177,0.0963781173781082,0.09429470006478236,0.1483706916373711,0.05769784185306193,0.37298866822582055,3.2181964767144917,0.27541439505213167,0.10519602368079026,0.5023201183021879,0.566266573104475,0.3369211516372092,0.5103290995696217,0.25416587245034317,0.27312229760398776,0.03457477083737348,0.18896205502716878,0.02250055039372756,0.14709193024854764,0.4260794144291885,0.3643550893772335,0.3180721752449706,0.5134868702050233,0.2654764939369879,0.4139603675817751,0.6504725710244821,0.6438286762461746,0.16747378817797176,0.034224071846575055,0.16515117853350336,0.18531532511717466,0.5343307134897683,0.4740326523701672,0.2357115966497465,0.37148575684061025,0.2455725598638932,0.635392232675333,2.665494110303843,0.4562931743391121,0.025976988684712293,0.2338596015176856,0.012866174831698343,0.0007092696350756156,0.03738203804690354,0.14256158716186823,0.4377516694096961,0.7461103634380377,0.11742933680003959,0.36724152009952776,0.20037842997171068,0.3368387284706159,0.5124816445284258,0.25553398957393014,0.4367465360071447,0.17217090989520223,0.1441715723141196,0.2848929525819805,0.027060468582242148,0.47816456594044254,0.041560547328929026,0.04602780577772993,0.06926521646403566,0.26283243482210494,0.005118126609991308,0.2307979456390534,0.13715360189728865,0.07929358388312308,0.8263268502796397,0.06357645173450752,0.7311557292754414,0.3348277120091083,0.0870141458151231,0.217086601360694,0.39064436622020227,0.3461709983009502,0.2046232013236269,0.2661435244996246,0.09533169854499934,0.4577241590429144,0.36811786077956865,0.1096137482097312,0.41171339606746876,0.1395383870154354,0.0,8.829140831882931,0.17787298315063177,0.20843232964866476,0.5803840059374351,0.12179294504540644
1,0.3638358510042333,0.09026093389322434,1.0072520102098266,0.12821543269545432,0.8440593927998845,0.01607524666221047,0.45868925462363497,0.2176266797732836,0.5752681848621508,0.3213035304465992,0.22615764676933933,0.968895096886868,0.2714613121980688,0.38340217405851057,0.024619328281864333,0.35132109014844626,0.21293563874023919,0.006828210521754571,0.12742511581290306,0.25960848119563673,0.07748496873956395,3.676471609752492,0.5123440849447122,0.1935922527387319,0.005733119615847049,0.619231237902355,0.3139084169038957,0.26631672519291694,0.26889313401382314,0.10650567112263236,0.1336323516685372,0.5992365953339471,0.17548973093090128,0.01297690456180245,0.5012597842391595,0.5656581943021328,0.48696047902582823,0.99146187460806,0.12207139862127955,0.0957814312492209,0.02992469489713201,0.04168847300219854,0.187050284251759,0.18488425642916934,0.0021624940014152716,0.3768826411884636,0.4205069030721308,0.6597318317751694,0.14808051126112873,0.12355893323139606,0.3213789950729192,0.6625552942179366,2.7400225779351963,0.3074486924838128,0.253348021264286,0.1528918765609451,0.4192456439740747,0.4905446587127924,0.5121799113369159,0.2881016708858124,0.3157306872156408,0.4281602480876011,0.8786346391564175,0.4583288287839743,0.22635570378707057,0.2791227761455329,0.18794082866678002,0.2994438782140372,0.07543563366723405,0.023542864366972366,0.3614301656333862,0.6073928418831765,0.11829845054732968,0.4484209723969087,0.156142336619426,0.30156078402425185,0.10447520393488448,0.020226931869429074,0.18393498913818213,0.41242968380287215,0.253611881316893,0.5551197914703402,0.0509550568995087,0.40211158674946146,0.4860741793637931,0.2863384631306914,0.6584889129438865,0.160059297736995,0.35114828765248157,0.2393784280748903,0.04988207217831378,0.7143737816653934,0.4931777252987875,0.3487932172345585,0.2171564823395966,0.4612122498775797,0.1896099352804119,0.39134513463944026,0.0,10.464705116903302,0.5941337694550968,0.7217487201987905,0.09903017551123446,0.062192382337721064
2,0.13064242250989144,0.13564585082842529,0.4301760612798603,0.44888660262138513,0.6453719895652569,0.34894143524190246,0.12027662065593679,0.24752496449489997,0.8597456203252509,0.01600517007398372,0.0009952476731506649,0.17600998852441796,0.469558222364802,0.2315891941103562,0.031452344766255566,0.48948173737826894,0.025898953707234884,0.4632920266339804,0.12512169103054854,0.17066210221186345,0.4470679197380825,3.3116754384978906,0.22382348248878392,0.05607265375736287,0.19791329460219462,0.353793263669534,0.04685482306659977,0.3005824102663648,0.7521057254292918,0.029002178576254502,0.5190982436227459,0.2025351809324287,0.17118063133345188,0.013278527373685567,0.28540823280646005,0.3757165809339562,0.0302630824848669,0.8678840499967777,0.05444003474289069,0.24769299692219826,0.22483178643392437,0.5250283017496666,0.5210846659767677,0.29000467979447264,0.11245100942660238,0.5709832708918385,0.37317545577991784,0.09172599883748725,0.13689030679756076,0.009803094136459495,0.9043251570123276,1.0486682785233057,3.237732701617571,0.13144089132005776,0.32448409933387656,0.5667413988600551,0.25486106897403055,0.11005222733381377,0.346558424811546,0.20260587523128773,0.36084315209762724,0.9994607896706459,0.09355201947872521,0.07297669961283332,0.1392889228636643,0.2504370370780155,0.3856988806950401,0.015794939532285113,0.10964083533032555,0.16732196443097172,0.1373979941422368,0.1175528398331081,0.08797789940383074,0.11486012304433231,0.027920317132750144,0.17346500051881428,0.552123496552968,0.4500553914259994,0.08291436603295041,0.0352896638186649,0.062172247968876854,0.06513875830776564,0.07392137793401758,0.20432271537687668,0.4052503408327626,0.00039064071742095363,0.15863779046837356,0.00351885837537258,0.36026073793237207,0.26581207132957774,0.5101463890930675,0.2783722451974649,0.10415124203549544,0.17749065785250193,0.2651101162237932,0.13210034283875616,1.0285550942395856,0.45078659598684023,0.0,6.76567721655087,0.054873053853446735,0.22252954467338742,0.8059300489529144,0.5090233438930432
3,0.36480164077153915,0.13601009895799496,0.7759805388901051,0.1389809412538933,0.32759148475321825,0.2028373827471544,0.4797613612467548,0.3910859310750206,0.10037557110738715,0.20321045001668375,0.0061136716385928325,0.0020731438158960724,0.26897577006206075,0.2327820080431111,0.1255181432733276,0.07225828743655205,0.3537266818204475,0.14448110933438235,0.14763634670860248,0.6795193843705167,0.6531809968115381,3.0727355574564963,0.053177901073767075,0.38501580579751526,0.26874662700265295,0.21783399509001117,0.011612468041699048,0.45801649525168164,0.33033654528587575,0.3840749213178724,0.7223830833722115,0.46872878976960203,0.16060956000576648,0.29602236090485046,0.04487379876331661,0.28894030445452623,0.11380012616702913,0.5531606660207209,0.09092538948437817,0.2187879410994422,0.042113792940019046,0.014573991674227973,0.29182896835516536,0.14326814186940884,0.09438275705702098,0.42193155367681623,0.06127651207132894,0.26618237785647797,0.25789414698147767,0.20938153059645842,0.37621360820224603,0.7485093728344863,2.1297337021467504,0.1335248607295832,0.08238661305863548,0.18874442154488247,0.5157550151482665,0.11562235563664973,0.07920747197664058,0.12985159698325932,0.20318464833198785,0.2687285085953209,0.19725331358834555,0.24733365861353618,0.046906867357699195,0.15613786344163322,0.2429573703703182,0.14387791269420452,0.6967529721342498,0.3921982574829489,0.1766853971455173,0.07726707100813852,0.08566023737219078,0.8990502196659116,0.8684633001998718,0.007680218317455023,0.1956221339160982,0.06441854778017209,0.07112271963222275,0.05814912182003501,0.24005758731422155,0.19290458927895648,0.21133922439380043,0.3129355861186877,0.24447944644738867,0.5458357143001478,0.23316943956556827,0.17180195631324352,0.004334095518007286,0.23026726378633744,0.2874647069096147,0.1526100896566248,0.0823484565741302,0.2437778870286744,0.11044713994056518,0.1506139870074898,0.6008073326270015,0.2834728891056808,0.0,42.52433411398766,0.35496174641162714,0.1462509374489433,0.2825610844254834,0.25457717436697125
4,0.3619435003524546,0.3174848462752064,0.2421971490612972,0.3701760593573829,0.2687727898362047,0.05344571458695413,0.1985179063293094,0.2116721613000419,0.21151370490554006,0.4721712412259067,0.2068431656553911,0.09736822138618875,0.34402885974180786,0.16098439643272855,0.3854947594747312,0.1185319552194204,0.31621143803781193,0.2602085555627858,0.09897601267864173,0.10075164548794657,0.2888626961226282,3.423092743832433,0.1375372885980225,0.04206149201854709,0.09232794143811238,0.4555365188636433,0.5652760683213545,0.38286783454930656,0.11966015206812339,0.6045302723601896,0.23688590237942783,0.36819393572355374,0.15217230326780634,0.43991576021394324,0.23530289460029502,0.5634981393535234,0.37341191313712774,0.6518678217595738,0.10731668423943852,0.01670225519125816,0.29226530722745314,0.4450788322050183,0.5952661528199055,0.15576570077061852,0.19927912089778743,0.30336906433646726,0.34051178593510134,0.5513483907938761,0.2770732598100676,0.0405496966497924,0.2841043129848718,0.8847122887121981,2.5231886056794597,0.4133021754515757,0.2356667272911371,0.28182214070491385,0.8334186319505408,0.417359545513361,0.44405486745067735,0.5928013651519861,0.12307241472840949,0.06971059165902235,0.39946842821263207,0.3609375353596212,0.2548394344282255,0.8345743290529329,0.1795795337234787,0.09298509173121086,0.1658162087310122,0.5328139534413142,0.07768374311573667,0.49135450453101837,0.0051474264502517075,0.776475687845536,0.5789761499964511,0.15868764409801828,0.30210084662491316,0.059969952799850026,0.05668427289939525,0.6401531755750177,0.009568830946398793,0.5119732583977293,0.29296841323128175,0.047064729293997444,0.011007751526393633,0.17893939222000393,0.0163939663121576,0.18874622995959991,0.42275173924669,0.15925435599342896,0.11101749756196272,0.33747594728613284,0.02745655857091081,0.12160659913952021,0.3737587272177323,0.13905300066623885,0.7860630044883741,0.30350107731874865,0.0,28.87907094332305,0.19996208477699123,0.03541539381831693,0.4309919069898875,0.13914094690936712
5,0.09797066537627543,0.06980913192974214,0.0445248298929137,0.441754177541841,0.4592898351746718,0.1592729508680536,0.10608317737426681,0.25820402802227194,0.06090696309025082,0.08021815041458523,0.2923256719588766,0.12461125798668404,0.04144400846672705,0.44342371634439093,0.02474312219700165,0.024258767823257657,0.15994140341576468,0.47232113079427845,0.05883165380459146,0.34586240571474625,0.1357912874749248,2.9698310905067893,0.1796195586002174,0.37219719846169036,0.20563717696095618,0.18557958880374847,0.12607829129078782,0.4220420868467516,0.533302647598371,0.3989787819894177,0.07384114324741736,0.09438076658780559,0.038747089389749,0.09668770358064382,0.07338613301953589,0.7920408270235073,0.08543330781220705,0.2628330529144272,0.05132913894925167,0.5725011869904315,0.08470169041515163,0.0883988917751051,0.3323856147078008,0.5206532118706663,0.373666137974351,0.05759809089252488,0.28118203023568855,0.31674616276175765,0.18765931815253578,0.04513575316795197,0.005143347021703059,0.1425836292113429,2.3623355545589213,0.1745357189049966,0.12415019990901202,0.44276925359594943,0.04982143080552295,0.5341732148351428,0.09397978487510747,0.6257780415866798,0.5551933038151314,0.12872601332860162,0.027504967998500218,0.08130180449813068,0.36808447306818737,0.08670891067352593,0.03578044448063207,0.0809233227009711,0.0752054820336065,0.5025339120924215,0.47486720042757324,0.5399943199015024,0.23151745810945717,0.9219507237982538,0.19825967958504406,0.18557125553311019,0.08113257551541186,0.03293743924008495,0.4850168921996216,0.052490922171879104,0.5175004229912543,0.056734123803155914,0.3097322147191087,0.19279313412734211,0.0033981325513730426,0.39847046389618046,0.09133046953189444,0.3409721531456502,0.13787203143799298,0.21156402072900238,0.05905488929989461,0.41074582174312313,0.16654786806552468,0.025118243372530935,0.5556476484922238,0.3871314841376532,0.06406564708242694,0.03912987282953412,0.0,122.42299823899207,0.1804988334900888,0.254577075543646,0.5289742419599076,0.10205891371804754
6,0.011211332562887734,0.3002406954160481,0.15899435520165128,0.5416721276380602,0.42508626235024394,0.1827207212467054,0.27542540533665283,0.06155517702419369,0.2883746108338512,0.17891248849986469,0.39547965580824646,0.21915960912960109,0.23918261790357365,0.10164370165988612,0.6577150437202542,0.014900558407818653,0.10943713374701919,0.1319143578026775,0.4312140952646054,0.21667694508071866,0.24940467428548224,3.180295405979722,0.26772965150418826,0.1536608900223863,0.47299035180617227,0.34382801327425416,0.10569390424031663,0.6537647191421885,0.392072431114599,0.23064341686107145,0.03203597941800476,0.36901934984200224,0.2549376256166431,0.3640964311176087,0.24564235712509125,0.5309869712943991,0.06581483869996227,0.22568973370995377,0.2655296978811148,0.0863051628886099,0.18005131489616316,0.1850273440207935,0.23918406619645438,0.16038698884041513,0.0019294462262323259,0.12626747429986235,0.2774618115182616,0.23870109486560676,0.0033684581593877577,0.027894982611292307,0.1817708639438178,0.9994396798066826,2.549162773965093,0.3553880192839326,0.7904055163971323,0.18950574150239002,0.036006014926007524,0.25386403853791334,0.1939138692321331,0.7716819180915586,0.13902211895557712,0.1903378309595259,0.31586476371003613,0.07308442996648898,0.2521840753397531,0.32479394333994754,0.34367080719531606,0.23835215188956746,0.17130196428951305,0.09557630607363583,0.37246200892961107,0.12165669670782799,0.09995266286276944,0.8603784804055458,0.2535587655573496,0.2752606217515312,0.581850543173915,0.47218515819139883,0.47211727366515965,0.08871693655818116,0.29123305475328454,0.12452665969248283,0.3620715474107763,0.34887384562205437,0.40132151917697195,0.4123084781707088,0.06861050769229593,0.21033005881497294,0.1287215244275277,0.009172749807373703,0.5796407836037643,0.1386582595483785,0.2923337475296692,0.12051248224308374,0.2921852240564792,0.10664877546494517,0.2341701031885013,0.1297462815357514,0.0,213.4346457989756,0.8055220059141235,0.4354114262707417,0.36100118197644815,0.3885104726814982
7,0.1611428189641903,0.18799443146905415,0.21451638347912794,0.21910722361046447,0.9449062719925624,0.12814743240239374,0.1364192920615986,0.43088856778204865,0.04724038343347606,0.13475006044845478,0.4145387036621967,0.07175248328786299,0.2913266807267065,0.0032999310002814197,0.08640144595474705,0.22389591856251576,0.06691324281746829,0.39400266986066534,0.14457582528292348,0.1751435493864663,0.009329006622670472,3.3961797181785363,0.1477054048586611,0.8643447749416416,0.03708825294689786,0.19012469864263754,0.42341583004438166,0.5832027323166546,0.012196487314114435,0.005235838584357916,0.05474957564708838,0.37446648814824895,0.14776987298988858,0.2573664722829148,0.599078616170715,0.11863460611450302,0.056358022150622855,0.5669314942852987,0.3956015597699453,0.4295715033611287,0.24171510674081617,0.26045142957677947,0.7163952729625631,0.044405060791453566,0.2239825222711227,0.31908189542954535,0.1509584833618627,0.3322648139245642,0.018275116344529274,0.009120571163500374,0.32299872068988994,0.6617195964227935,2.973305366020525,0.02322331224596247,0.29461023228602684,0.22343986619297976,0.33508801180269854,0.1658147847708571,0.03874617973569604,0.20618855305225217,0.3963376474657613,0.3678471370319487,0.5261658892219864,0.07035745408316743,0.2445890075978368,0.1616934936410482,0.6152110868896581,0.07765856742643171,0.23370709256694222,0.031190618018446276,0.12484058817974351,0.2619380472102891,0.12880091808422484,0.18137079829867236,0.18817287569504065,0.2707174898445119,0.41717086486500227,0.48476976249052006,0.03152989759980924,0.005379823740449194,0.10096190621418388,0.6736545574080761,0.4534194375234668,0.5117331981316631,0.048562675733737196,0.03302147794064428,0.3826486348448406,0.24997354536990743,0.11967711908755671,0.020933954283312017,0.26226112726025785,0.20796135831890475,0.16652828742213824,0.3960797398989748,0.3567548607163679,0.31100159486495493,0.0900173546945687,0.021969521420844844,0.0,15.168564661576276,0.018921596376115762,0.16172278689838,0.7755861847089722,0.11598147015496477
8,0.1479552510708321,0.17973803720845913,0.16457466650327585,0.037554717951397754,0.1900758701895871,0.4236419306078291,0.030266957007628437,0.07275709488225987,0.026746999855416592,0.4312569626515575,0.1413267275242962,0.13328024078168788,0.07229294311885948,0.3901106155191137,0.1848343779810922,0.17234802674713806,0.3734021730459339,0.17263273090596298,0.37362126465305023,0.35667363564993304,0.5731911414807658,3.014703471453388,0.3093661292320262,0.14833849470826577,0.5562304005291243,0.5219856071552735,0.409987573144147,0.3686963119734149,0.02815292548136082,0.18290538343520246,0.004792433182548683,0.5621722586668079,0.022120268237898488,0.13774290859054003,0.6305949469419176,0.23643809841239202,0.8354241484917219,0.410913310938298,0.0030356544624467567,0.19780773133596752,0.09298460794150393,0.3809351553022733,0.20802530338011294,0.10831271455146475,0.29544407826389185,0.12994208937824311,0.06369913966666158,0.015710061022538982,0.00857543636509528,0.1669239831632604,0.3866282081063402,0.1204806858048233,2.913557446505025,0.12312124302785227,0.4489732756911258,0.2747998006865372,0.26217085417968955,0.0387045044622123,0.1500154133686763,0.35593189695234595,0.195045461472846,0.9329973879774502,0.1740589290321749,0.2828921012493878,0.3622544589156922,0.1386094531915828,0.7604242960562364,0.18848823929097344,0.38528508286067853,0.13494296875701112,0.4812329857948353,0.07237576060809282,0.29903737685627463,0.20932529229848085,0.3776312130370454,0.21704398843133255,0.896931961561438,0.003022424455996861,0.2385057765720121,0.2771328992939388,0.46550422180007667,0.22613325894565295,0.00030404308312360906,0.23647677012089444,0.331775717339272,0.02052807457014052,0.37052457049481957,0.29185635787345493,0.21124933259593884,0.15130376931726341,0.0027454833267808315,0.2190496187182278,0.5453126866350014,0.08347443377873533,0.09665096868277047,0.02599319075845298,0.7773658792445008,0.22082811163953558,0.0,17.491952349860302,0.00012467926768683357,0.5601267814740761,0.032908622662948486,0.37758544822526285
9,0.43566842742528095,0.05179703914104865,0.41069970842414016,0.5688270827982245,0.9816968071003146,0.16088741617896896,0.07218283989850971,0.17761209700301672,0.2386984736967825,0.06286075031569206,0.2879309110289628,0.0005318365740442504,0.4943272248825511,0.48641798660886104,0.6469594501495887,0.16480973286242498,0.0020316570664317413,0.45264924186838185,0.49314673652081636,0.374681345332028,0.06261721960054756,3.388305385130282,0.33287192965370477,0.2092993067559748,0.13427403571599023,0.5135439982399946,0.5127704870319383,0.9367926786754587,0.47420731269585203,1.0132619458672876,0.2502832541772707,0.6180191884531597,0.1447964605422342,0.08376020469601608,0.46390637281557584,0.4746847279678589,0.020924759068126575,0.7610581536700542,0.04537009970510869,0.3699835703614172,0.2080354975450825,0.5004440725334003,0.3273319307533679,0.05371648204288271,0.16179573847411757,0.17465475818904588,0.5060070435081967,0.2900151933765375,0.1972143570854094,0.22406399688265516,0.05280528079342209,0.2858979967446191,2.9669038489550745,0.20328621902099034,0.256441558959215,0.1091167761045575,0.5374618820868076,0.17764877054289624,0.21639158289844893,0.19314321928351055,0.3085125527383711,0.8006980529186356,0.08788370499973425,0.7355045207160171,0.24812388899712717,0.14526523107933645,0.183209156447204,0.0620219697111761,0.16589831675436945,0.3806583879487543,0.3700980814028122,0.27847434482300115,0.2473591774254782,0.1293711140367027,0.019370335474293954,0.029652295757647607,0.007434151970879321,0.20992596865536112,0.4987216263404904,0.13842114318189064,0.11466544431606446,0.10113384718731575,0.2087925655016108,0.08244256001772701,0.18133299135072303,0.4350490734284479,0.3758310760968456,0.17496122542403778,0.16249292982782026,0.05015563032797998,0.22448436026389357,0.5339704068908029,0.7248800931678552,0.02062816886371427,0.5851631608192779,0.46841869459735824,0.9020780522331113,0.032739020030926935,0.0,20.5588913123151,0.12104911913978497,0.1836261506740876,0.13731959114056294,0.037558091201461974
