,imag25,real67,real33,imag37,imag89,real85,imag93,real89,imag49,real55,imag81,imag39,real73,nonactive_power,real75,real97,imag87,real23,real69,imag61,imag13,real83,imag03,imag57,imag01,real53,real03,real87,real_power,real95,imag91,imag21,real79,imag75,real39,real09,imag79,real29,apparent_power,real35,imag33,imag41,real05,real65,imag83,imag65,imag67,real57,imag71,imag55,imag69,real81,real61,imag47,imag59,imag27,imag09,imag29,real19,real59,imag31,imag07,real43,imag99,label,imag15,real11,real77,imag05,real47,imag85,imag77,real25,imag51,imag45,imag35,imag11,real51,real71,imag19,real93,imag97,real41,imag17,real31,imag63,real27,real15,real37,real63,real07,real13,imag23,real45,real21,imag53,imag43,real01,real49,real91,imag95,imag73,real99,real17
0,21.053834081193706,1.8702181687564452,3.6286740707007072,7.007608937878436,0.6196104472561075,0.20517478961654234,0.6579215711395321,0.16380415509390645,1.3778948186661513,2.7285062121358203,0.4822904825729477,1.5680071309742443,0.06733263648787613,2.244278232941124,0.6154886731809626,0.48721185947016465,0.3558782682426198,57.40042643127872,1.1912769032920938,1.0882300645535705,78.53012825658017,0.5721052705414067,42.94563933907419,2.414594974420863,23.111455781913875,4.09066136921742,166.37022774283366,0.43244799671206646,58.96875264043227,0.3051927546911628,0.30108268415086314,5.261348525275972,1.0953685652782177,0.2613070764767489,11.155352041406577,72.9460994749995,0.31125003479446,18.267426097723355,132.3422879746116,9.796423587632924,19.59867522323529,1.8380963575334828,142.7993659315576,2.357346169664366,0.43977869359556365,0.555767358067393,0.9315402813719196,0.729668246885637,1.1928012784444562,2.3177879249813076,1.0896301613129324,1.2301171642226478,1.6875779982272432,3.3584668850513113,2.1181741115755033,27.378809132827527,89.48516004229447,28.11550917728175,60.7830964007791,0.6712747101823777,25.436055021433916,81.65605050185636,4.9359093929701245,0.025054337128731063,15.0,63.44119408144016,34.951392230398966,0.9929249992116986,67.01055796190951,1.734933565895156,0.31098864010918703,0.11901481916984658,46.82339294081052,0.3892426352125931,3.8578357798269094,13.280307867984735,87.57049122823098,4.632525035939417,0.5566703415263099,24.258560736334033,0.03398500493988621,0.0851151531026062,8.512689923743832,44.53301305234729,5.586707940385908,0.39032094803344597,32.87885413006508,28.6256073525553,11.81427884180357,2.2809043057250618,110.8281216044806,0.6089266065512708,10.190978549943141,0.8730202356905972,62.95008160176451,1.6028579526862385,3.77860326665139,181.20556629340052,3.831858690920519,0.016057703473187246,0.15508948549607027,1.0330484494672092,0.43988998799814283,49.435556820987976
1,23.39186026956574,0.5118487432217353,17.194086762340675,13.744511715542805,0.2674701077454742,1.1444965533675537,1.0399046802387986,1.7501114939194053,6.302371999199445,3.4744333751281786,1.5269516863508947,11.275810465054375,2.478485160679334,2.2454337694030233,1.7185916820715192,0.9501193614997447,0.4355312955859816,50.074015834830774,0.5931627111291622,2.18245522502186,76.08730936711012,0.8018892131760964,26.46396684300008,2.029297230421043,17.152717478646,3.1024093612237382,176.97353587017403,1.1022516282850745,61.04256520043456,0.5358829270886645,0.5668828894037858,48.85781220088086,0.7576012209158023,0.0916893711282416,2.2070769681467652,100.11885722155988,1.4668924179024359,35.65728563408631,137.0670372720416,8.600081983069767,13.12251641365722,7.631347941730725,157.81884933079215,1.2354309520103977,1.315870218779935,3.7785797473634837,3.378817759913158,4.324726642792605,1.490690832653918,4.0216899518116955,2.521680891280618,0.26726237082743154,3.649742667889022,4.589617007379771,0.41749541028878134,10.62768504168805,66.43586531129603,0.04022446991254469,35.416650843537106,4.220067875351267,7.921347724732855,56.04758418451568,5.547823492718912,0.43025584250819904,15.0,74.29874462065902,67.25022306645624,1.6048392838838623,43.459544720922224,3.05898119531378,0.4295961744440149,1.1818623419236012,48.63104507340675,6.49485190734958,1.1087933505426628,14.540031150981203,73.30244824302889,0.6359429319573284,1.527885113695035,60.38416919599459,0.5594383981198803,0.6185344186091566,4.183062777162567,69.93910331665292,26.399932579103684,3.9991170853054836,43.52204119511949,6.588838595981865,2.6056147683517095,2.7105266177645015,132.09708474758594,34.39341491912397,36.00042970008259,4.861297036346748,45.70704843086661,5.55878847184021,3.2155942602767356,188.83943042770633,1.1152706399363528,1.0609342142590066,0.7798211175463656,0.7284252372085618,0.3497078091531307,17.603916086280446
2,45.423340197039245,4.013588296574275,21.513220212385633,8.46546584080017,0.55610512174243,0.9781527099694856,0.8903501753577316,0.01098605127057084,1.7197824946998614,2.5819824667636575,1.12090107714954,8.994080037017104,0.8872678837546655,2.2329734758236195,0.04280070337440556,1.4634319279065409,1.2629347300472347,27.27486438055135,3.5169799879476713,3.4031591683621745,64.65489945896284,1.185229036360047,14.691756487855343,4.725779499583118,12.844180209322797,4.197038192507009,183.58403958342234,0.5401834913299979,62.98618045924636,1.2131537128344974,1.61631817168972,65.55710846436978,1.490831433786008,2.346379707080075,8.013107798329456,113.36035517651057,1.8778352524892554,28.999838894846576,140.6464703089371,16.834111369642358,0.674606286007037,8.000318211002377,166.1453967252887,5.054790992571011,0.8052601132744641,0.9252678063449671,0.345204312578669,0.1537890257910075,1.8885584238172584,5.199332160144685,0.8883960852123618,1.3738697376577473,3.361026192786122,0.8261998341275831,4.242055141580361,32.9427491369752,46.74730867151809,20.96528659227972,8.213573488719325,1.9628181223465768,9.264633387549958,34.86432722348985,0.8380393199788532,0.15138866122910333,15.0,70.34979646739737,83.68081132135427,0.7528997738387346,26.18640063885619,5.243769064986651,0.20610448205082577,2.2095024050833736,30.377966940945427,3.1021615967525302,3.759266955613331,5.455500599845658,56.183120495952764,5.398555979289069,1.7264662643332453,71.85185589745436,0.54120776618403,1.0476644390692167,2.774352252720333,73.0137686943122,25.703612299773376,2.328430987952565,30.719588025075794,28.768045570209058,12.635624462394128,4.114185474040548,142.55963704905514,54.08225785645021,56.71852104300474,3.861682837547098,20.369563677390836,4.2082418691609655,5.951755749651256,195.0584780202621,5.788225703711406,0.35858744888177796,1.4530759641837392,1.9788968315240307,1.7551317969725204,7.689685701678419
3,53.436221989679886,1.2007776467152134,18.39648684398909,0.9285151076206497,0.13385928898123112,0.626303223518125,0.1630172613407339,0.6718553518792874,3.991382654996724,4.1038380448255065,0.37513536591618646,1.7763020415375426,2.133649161561851,2.2144888575340946,1.9617627929399255,0.3131341881118601,0.33703624401318066,1.287447979132211,1.2345745655505809,3.480699877121495,47.14114758465371,1.0785910129311809,3.2728093367655395,1.326159224751357,9.28783729914685,5.38344710866077,181.32313174784224,0.42731111868396,62.31397046189474,0.04247247031298684,0.284517751462678,67.72578593432279,1.8011769463709486,0.8899221420672703,13.498516321264448,116.98161023489126,0.6774120453873849,15.073961691397079,137.9935932565746,17.86339735606373,12.957363148481297,3.9455757646798624,164.89549848954806,0.7985204407202975,0.8711660839550888,3.6269874374662425,3.3827706188776343,3.576876611365992,1.5493450114247551,0.03765232422029552,2.4850819497534093,1.525255703663106,0.9305193301879076,5.025079000137531,3.1853519169178135,42.51750933734313,24.135367249927803,31.582036018175316,15.486598606109435,2.1016485929569786,21.40355095188535,14.106820963175238,5.015010275386561,0.024289200914912712,15.0,57.7723964030232,91.47202663377357,1.968187725079642,8.649163065915403,2.237855189448742,0.13995519310508797,1.103755122345941,6.923013929361215,3.0675394538330867,5.021474245667394,5.951007276189971,35.379462372509465,5.292700870296045,1.8849780854678233,68.57410307788237,0.5613060781022625,0.2290897829623535,9.576903996033126,65.44904405352543,17.349893493499582,4.204417951845999,11.758347230490742,45.84510347345214,16.502682830270068,0.016883248450270116,143.33220098914882,66.20469791648755,62.12014989910226,1.525986840363982,5.8574831842078465,1.7436333325331363,4.943641667392466,192.53784301419654,3.7324306727476255,0.5057155675979175,0.09131615686098371,0.1946544936790886,0.344121060601708,28.87132781725737
4,47.42591284994835,2.911048457643345,1.8101024644302357,12.909519119630916,0.587260156299819,1.0055991844503858,0.14082928860482724,0.6892091371724334,5.120754006837546,0.9701822811779635,1.37175622704385,9.678625765390894,0.5573999999926933,2.2210517606904943,0.34446860884165176,0.6292809817797007,0.015560766042769458,34.04962916160509,1.6964644854393054,1.1009630793591976,24.6487285256704,0.25821911669072506,11.011532336587187,2.6462019491501962,3.9803475122769636,1.1462763962108626,182.53153594105862,1.2149005255430012,62.71352955931509,0.0491085447798838,0.33208193309979506,55.91615996071516,0.2639250134700326,1.5642351599625357,8.345745999166253,120.03546936918481,2.0719682267382673,10.930568476382419,139.28999524683215,6.298476985399336,21.83013758787113,5.6611360837164035,166.12430359401986,3.5950254427686694,1.133224934073283,0.1263210653270388,0.372107731775122,2.318565885829755,1.593103956216794,3.673280505879133,0.9098394019019498,0.5732933122217894,3.88192741706173,3.365812814051629,1.5795247654465858,40.6132145759607,2.4747895359828416,32.936659288366506,46.621932273030126,3.0819293883501677,27.22281868256014,11.637244594507496,6.315042517654418,0.08677923672676835,15.0,38.036924117957646,96.12941965602474,0.4927714121227993,13.399186210134996,3.7834492236382173,0.5430314969457513,2.1989581135739336,27.27345697887006,5.526863281770617,1.508077017460598,16.638663306724702,9.84640770291421,1.060944530071183,0.8580676845096447,54.60000556032118,0.13469039405642036,0.019774843891720018,7.641295506037401,48.80247447800103,3.7649427956061903,0.4195396637948061,19.355225725745353,64.01066136266124,8.110575511938723,3.7647068659920295,143.9788893050703,77.43209520419289,53.35305835891408,4.622495538512462,39.908699510588775,5.207900555943753,1.1814521138309928,194.74159410292015,2.3059537929596554,0.48842888391921235,0.41663480386978424,2.225870802489897,0.49177931244510376,54.022461884222686
5,12.17770277400876,1.271496866310537,17.812861433914634,11.51949599708339,0.576576781269349,0.25516612827390617,0.24728191103750774,0.6438598484457785,2.911445421176776,4.4480617199177805,0.6684261737826063,10.12922904505902,0.6043263816950137,2.2279538774012697,1.7082055179497964,0.7846260097087878,0.5221111771764901,60.66431044838548,0.38246236145756995,3.2484309094993042,10.507132216422889,0.6671847156246855,28.09900860246051,1.1944521759359659,2.271906973712958,5.598724950804585,181.68809152890793,0.1494162055091195,62.858499434395604,0.07434563218350831,0.45367257156022234,17.110071973575536,0.8473497633311595,1.403313072937264,5.958282245021676,116.36578532080804,1.2778921313333171,33.16013628737356,140.0458375424872,12.462576596933799,11.04008261168614,8.33291470189061,162.98192554524067,1.6443760007544181,0.15702649808922065,3.515722974105384,2.2861432267194814,3.773717397116965,2.2922735986325664,0.03681179504455212,1.9739270400763314,0.3057760960922593,2.182393648250452,3.10120225655415,2.524259861833522,10.211547075301834,36.93909066004586,10.07779479648077,69.77229841485847,2.5686835652128854,10.305699581978496,43.06139584683821,0.019937685883175238,0.03709229347426013,15.0,1.9072576436344035,96.60438503043213,1.0680588542093297,38.88059121039649,4.940075746661075,0.21189204228936243,1.4901102386289793,52.84057821784566,2.2183876732194974,4.210151823961124,12.310720773096342,25.540890978657746,5.861030880065214,0.08845867114550288,15.792961511130507,0.3790682243270851,0.1996618429106185,2.6207276317705626,11.308582288383445,24.914689049530367,3.135000374351736,43.13001275889138,75.68681083685561,8.837527199926221,2.0710650120087237,139.3484955199572,82.57692022995775,14.897333182305637,2.5788584321675723,66.32670245141657,1.0629339710940497,6.2447860443173,195.16402321769203,6.110675983078537,0.8246776799265874,0.29387613712209415,1.786434654503961,0.3740555720733738,72.2840202308826
6,24.355766636189884,1.9462858784483412,20.03055814302057,1.5109750800549713,1.0593419426124377,0.06320072567346813,0.25185225230357133,0.6310539409546436,6.149379678461537,0.5257577279775445,0.1460822795950989,0.4563200297043335,2.093938598601177,2.22129074135057,1.6999726270929365,0.6486200563280278,1.1643559898814182,57.750023452578674,2.230221614072171,3.1275244589749778,39.698702917843136,0.6785656715281476,43.63074472778428,3.9233841252406108,7.836350043703054,1.0185429330531865,178.17695397609964,0.16767948308292802,62.90645143013325,0.757164371544448,0.7386770450427633,23.01046191490957,1.7403011578171288,0.22537889648817355,12.001296856133798,102.57395669861721,0.20836811618772622,29.82326676329537,139.73351813297432,17.706630573404862,6.943574586777754,0.8280675215395106,155.31478985115973,2.4651029748408213,1.1021865285312646,2.481171687179126,2.40127322462759,0.6107360221410296,0.48222595018311587,4.608010553769879,1.2005854778326999,0.7250732885808588,2.696988724564413,5.072309542722065,3.5425872966728433,22.351258260099698,65.1297321392998,17.42379434651736,68.20934886193335,1.8566880613570858,12.047714344151455,69.59046103021956,6.438755977394653,0.009222812558449256,15.0,28.951785387047515,83.47947746228247,1.2964644785729824,61.48094150701856,2.471938594953979,1.1232057199061405,0.2050962344061933,47.92578051061567,6.433113201774214,4.219226151117048,3.8781003015180264,53.86410328758406,1.351031074549093,1.6886858218141363,21.830659578078595,0.19706570215625874,0.4058393441954209,9.437196480711389,23.05756271936984,24.184489635331225,2.8610552576890718,38.70493849583676,69.3785835142698,15.13306840508421,2.4930501462897894,128.0066946286524,73.02083305628531,24.74429105024562,3.9429752342484976,64.62245216420956,5.587447209571943,2.4751204206586066,194.62114132029492,1.845854044262813,0.19325398538873628,0.18900426981295482,0.1995559494383059,1.3615817296990542,68.94523336145132
7,47.73145546555813,3.476498430432108,8.81269679573321,14.035826157224268,0.7676267410759436,0.3012129867403601,0.41923858280230775,0.7020121767222989,1.2776500373937392,5.5555431720465,1.106218570246952,12.024696819652664,1.8684635009125836,2.210136989932103,1.798468276519781,0.2734153563297639,0.8133820769165929,32.07672258355245,2.9393494334864316,1.6396104020776017,61.88912759724556,0.3974500772687932,58.740982296343255,0.37108746945191706,13.505990459965789,6.145466880586351,173.80240196399708,0.23123044172417195,63.02901365312705,0.5003111907887217,0.6784163453326499,51.961256725513024,1.2958031895516697,1.663325473717439,6.884453686153028,81.69736069761021,1.444693961271053,10.208505227003947,139.30275451371165,8.882022107817512,20.532677777013078,9.22220564106927,144.81484988379438,3.5323102636943413,0.6015907359438408,1.2335094023625155,0.785024481955972,4.780391709725697,0.7890197855823224,0.4421290407811904,0.7527976051987952,1.5218870240110576,4.549005005893926,1.565473204328112,1.1849536120750086,41.05324736798679,88.67202183729903,33.04293863635834,47.58785674775966,4.324566915568884,25.797697851126564,93.73883697246225,5.366136076939592,0.04302751340987321,15.0,53.8359698419581,61.868433494458266,1.1727302730968159,82.73793420920498,6.7648325390268305,0.7634851828331293,2.15698694371612,22.754310487684762,1.2670473348726814,3.4878608317655386,16.323746391951428,76.59432684326801,6.551479703437799,1.829054646424157,50.54564220472213,0.1926742951464746,0.17242234135481027,6.331333283643385,49.53044908721429,9.061617805733892,2.0848160116975434,14.93463237117443,49.86758546051017,7.736366186027196,4.3468505191962254,110.93427770528929,52.23987546165544,52.029325039825125,5.827232761853095,41.34104965182551,0.5070720884866069,5.6183065816589615,194.8705696750544,6.510432934602413,0.3297895186473099,0.13924687857494433,1.8147120642366232,0.7572211065529615,49.75244984325098
8,48.71692913145974,0.30808525213198124,14.866936113453601,9.801818372742183,1.164869254173368,0.9463123024284119,0.16454060355876976,1.4022119858667281,6.3700016868167175,0.368070160783344,1.3740150312488097,7.399943220922886,0.809617733825446,2.232228579876678,1.129240337560537,1.3095072976091444,0.8550989930437964,16.179174303844917,0.09825275537955847,4.557263447570442,81.5138344998336,1.1384034576127817,75.82436794600993,4.355401499731742,20.150143040316618,0.9020813946535176,168.92970809211633,1.33681405699428,63.46373868197462,1.2050555855143017,0.3805222291952006,69.453392078265,1.08589268311888,1.8710595469426963,8.009063027245695,54.9187665910442,1.8465545000069028,23.51125395364219,141.6655712717288,12.005149219459614,14.293369157075963,5.537217520586472,131.71916943689394,0.06264203714999184,0.9041393055202676,3.8555135454883827,3.3574351352542227,0.3225307488176963,2.3586296932406086,4.746385747983907,3.0215995034301795,0.7432244931817804,0.6648772616522871,5.547791881969392,4.208043064525851,36.01441530725036,109.6160785300309,25.364456655230722,6.854728893549047,0.8542927340709197,18.139142592082138,117.2774219418427,3.130771091287583,0.2168168068294598,15.0,75.47307822098324,33.74166477330543,1.114979559738284,106.2430061178907,0.18490881387308966,0.6881503715363024,2.285655846362179,23.407765950131562,6.188588769707341,5.131594075052965,11.987242942960325,95.59428512404295,0.19839817130876655,0.22150581005698378,72.69087519657643,1.184587882690252,0.15586892793352547,5.875584085692675,72.9701867658595,19.0028654694004,4.455805903923782,25.802257209940166,19.515720747366913,10.241802503269033,0.5162847837845117,89.19962060423023,23.872292465151915,60.74765859277079,1.2658929261174339,4.591915065519677,5.452075829267368,4.761753858173287,195.88294936143848,0.2671052803632812,0.8108897518460623,0.04101387417724567,2.4837951108378142,1.0345367714822942,15.240915950755667
9,11.063236678884651,1.376045511504449,18.175163365727492,7.521790983637747,0.5839398274091963,0.6620976220004078,0.3104424933703598,0.045586050058211924,1.5741063130055004,3.601303805932037,0.9707692149926146,7.272795230902432,1.2656105937268407,2.220921477481351,0.5782331512166436,0.30737455254721624,0.34028043327069923,55.58940629802618,1.206790819708793,1.8903559587624486,82.13795575245553,0.38775029235915426,93.66590411103223,2.201796294082917,27.08931210250692,4.146262503133881,159.8189370113405,0.6146981102246851,63.46819811176378,0.23285262407213025,0.5707885448112577,46.77361104937109,0.1044456655600321,0.9759478914278521,8.875766444974165,15.735347918029603,1.3838724175632748,33.07620978847494,140.9578843234575,14.674479205085852,8.525513111885541,5.938265875764905,109.10666145470736,2.240784343167089,0.5726807703029237,2.508412293139112,2.1315699385869245,2.8270835206233844,1.554016731717323,2.702900632179319,1.933215375224223,0.42693027949747275,3.8039170506824567,1.024361309487602,1.9117048004107962,1.4119406253640179,120.32408843217837,7.484329497354378,40.15076586789782,3.177346664206464,8.8877395270136,135.71141892493932,4.643316624141574,0.008622848219086876,15.0,73.25812272832349,6.153225645611091,0.8221506053782974,127.60012541848502,5.469657343668432,0.11871189825820494,1.3043735243238945,52.2123219357862,2.180298501586173,1.5322654594360658,7.552352824438397,99.40432012757198,5.8294305756299085,1.0416919186626394,60.36502371405923,0.2809233266653699,0.108334075923473,6.45365091438252,68.24827224264723,24.482244230420754,2.142613329563776,43.808090194066715,20.73909508724988,12.078876829509515,3.1471651623943053,55.45563995756359,15.213008523424081,28.872658574942655,4.687704928421557,50.874006388442965,3.0018397444258222,3.1706110252066457,194.95500857075092,6.26495287106072,0.3089641878756746,0.10970208537514026,0.9238603902020053,0.6247346095146327,28.79789285339899
